Report generated on January 2022.
Detailed sales data for year 2021.


ID	Order ID	Customer Name	State	Region-Rep	Product	Category	Quarter	Numeral	Order Date	Shipped Date	Quantity	Price	Total Sales
1056	3826	Keeney's	AR	Southeast-Oliver	Laptop	Computers	Quarter 2	Second	4/2/2021	4/2/2021	12	$329.25	"$3,885.15"
1748	3827	Garden Master	HI	West-Reyes	Bluetooth speaker	Audio-Video	Quarter 2	Second	5/25/2021	5/31/2021	21	$154.95	"$3,284.94"
447	3828	Sportmart	PA	Northeast-Carter	Tablet computer	Computers	Quarter 1	First	1/25/2021	1/26/2021	6	$325.00	"$1,982.50"
213	3829	Asiatic Solutions	NY	Northeast-Carter	Television	Audio-Video	Quarter 3	Third	8/3/2021	8/5/2021	6	$295.19	"$1,653.06"
1621	3830	Keeney's	AK	West-Reyes	Video game console	Game Consoles	Quarter 2	Second	5/22/2021	5/28/2021	22	$349.00	"$7,747.80"
378	3831	The Family Sing Center	OH	Midwest-Alvarez	Video game console	Game Consoles	Quarter 1	First	2/9/2021	2/13/2021	14	$349.00	"$4,851.10"
1791	3832	Compact Disc Center	ID	West-Reyes	Mobile phone	Cameras and Phones	Quarter 2	Second	6/7/2021	6/12/2021	14	$285.99	"$3,889.46"
1467	3833	Ecofriendly Sporting	AZ	Southwest-Adams	Television	Audio-Video	Quarter 4	Fourth	10/26/2021	10/28/2021	12	$295.19	"$3,424.20"
609	3834	Mr. Steak	MD	Northeast-Price	Video game console	Game Consoles	Quarter 3	Third	7/6/2021	7/12/2021	25	$349.00	"$8,585.40"
785	3835	Hudson's MensWear	NY	Northeast-Price	Mobile phone	Cameras and Phones	Quarter 1	First	1/5/2021	1/5/2021	9	$285.99	"$2,430.92"
572	3836	Coconut's	MA	Northeast-Carter	Tablet computer	Computers	Quarter 2	Second	6/22/2021	6/28/2021	13	$325.00	"$4,127.50"
256	3837	Infinite Wealth	NJ	Northeast-Carter	Music player	Audio-Video	Quarter 4	Fourth	10/26/2021	10/29/2021	10	$134.99	"$1,336.40"
1707	3838	Sportmart	CO	West-Reyes	Music player	Audio-Video	Quarter 2	Second	6/20/2021	6/21/2021	10	$134.99	"$1,295.90"
1057	3839	Ecofriendly Sporting	AR	Southeast-Oliver	Mobile phone	Cameras and Phones	Quarter 1	First	1/29/2021	2/4/2021	24	$285.99	"$6,720.77"
1951	3840	Flagg Bros. Shoes	WY	West-Reyes	Music player	Audio-Video	Quarter 3	Third	9/4/2021	9/5/2021	17	$134.99	"$2,281.33"
1468	3841	A Plus Lawn Care	AZ	Southwest-Adams	Television	Audio-Video	Quarter 2	Second	4/6/2021	4/7/2021	9	$295.19	"$2,656.71"
1143	3842	The Record Shops at TSS	GA	Southeast-Mason	Bluetooth speaker	Audio-Video	Quarter 3	Third	9/18/2021	9/23/2021	12	$154.95	"$1,781.93"
523	3843	Rossi Auto Parts	DE	Northeast-Carter	Mobile phone	Cameras and Phones	Quarter 1	First	1/25/2021	1/27/2021	17	$285.99	"$4,833.23"
1843	3844	Pointers	MT	West-Reyes	Laptop	Computers	Quarter 3	Third	8/18/2021	8/23/2021	12	$329.25	"$4,049.78"
891	3845	Olson's Market	VT	Northeast-Price	Video game console	Game Consoles	Quarter 1	First	2/16/2021	2/18/2021	16	$349.00	"$5,618.90"
1661	3846	Realty Zone	CA	West-Reyes	Video game console	Game Consoles	Quarter 3	Third	8/30/2021	9/1/2021	23	$349.00	"$8,166.60"
1182	3847	Burger Chef	KY	Southeast-Mason	Laptop	Computers	Quarter 2	Second	5/29/2021	6/2/2021	19	$329.25	"$6,222.83"
697	3848	Chloe Community Gallery and Workshop	NH	Northeast-Carter	Television	Audio-Video	Quarter 3	Third	7/13/2021	7/13/2021	10	$295.19	"$2,892.86"
490	3849	Knockout Kickboxing	CT	Northeast-Price	Television	Audio-Video	Quarter 2	Second	5/15/2021	5/16/2021	16	$295.19	"$4,693.52"
931	3850	Skaggs-Alpha Beta	OR	NorthWest-Barnes	Mobile phone	Cameras and Phones	Quarter 2	Second	5/3/2021	5/4/2021	23	$285.99	"$6,463.37"
1330	3851	Garden Master	SC	Southeast-Oliver	Television	Audio-Video	Quarter 4	Fourth	10/18/2021	10/18/2021	15	$295.19	"$4,368.81"
1144	3852	Mr. Steak	GA	Southeast-Oliver	Tablet computer	Computers	Quarter 1	First	1/11/2021	1/15/2021	24	$325.00	"$7,897.50"
1622	3853	Bettendorf's	AK	West-Reyes	Camera	Cameras and Phones	Quarter 4	Fourth	10/7/2021	10/10/2021	6	$299.00	"$1,794.00"
1623	3854	Little Tavern	AK	West-Reyes	Mobile phone	Cameras and Phones	Quarter 2	Second	5/14/2021	5/15/2021	19	$285.99	"$5,290.82"
1183	3855	Little Tavern	KY	Southeast-Mason	Printer	Printers	Quarter 2	Second	4/7/2021	4/8/2021	19	$99.99	"$1,909.81"
1058	3856	Greene City Legal Services	AR	Southeast-Oliver	Camera	Cameras and Phones	Quarter 2	Second	5/2/2021	5/6/2021	25	$299.00	"$7,445.10"
979	3857	Rite Solution	WA	NorthWest-Barnes	Television	Audio-Video	Quarter 2	Second	5/11/2021	5/14/2021	22	$295.19	"$6,376.10"
1585	3858	Pointers	TX	Southwest-Adams	Music player	Audio-Video	Quarter 2	Second	4/13/2021	4/19/2021	14	$134.99	"$1,835.86"
70	3859	Garden Master	IL	Midwest-Alvarez	Tablet computer	Computers	Quarter 1	First	3/1/2021	3/6/2021	23	$325.00	"$7,377.50"
1352	3860	Little Tavern	TN	Southeast-Oliver	Bluetooth speaker	Audio-Video	Quarter 3	Third	8/11/2021	8/11/2021	25	$154.95	"$3,811.77"
257	3861	Bodega Club	MO	Midwest-Alvarez	Printer	Printers	Quarter 1	First	3/8/2021	3/14/2021	24	$99.99	"$2,439.76"
1184	3862	Ecofriendly Sporting	KY	Southeast-Mason	Bluetooth speaker	Audio-Video	Quarter 2	Second	5/27/2021	6/2/2021	22	$154.95	"$3,408.90"
106	3863	Garden Master	NY	Northeast-Carter	Music player	Audio-Video	Quarter 2	Second	4/2/2021	4/8/2021	23	$134.99	"$3,158.77"
1389	3864	Helios Air	VA	Southeast-Mason	Television	Audio-Video	Quarter 4	Fourth	12/26/2021	12/27/2021	24	$295.19	"$7,025.52"
1875	3865	Cardinal Stores	NV	West-Reyes	Tablet computer	Computers	Quarter 1	First	3/13/2021	3/17/2021	17	$325.00	"$5,460.00"
1059	3866	Chloe Community Gallery and Workshop	AR	Southeast-Mason	Printer	Printers	Quarter 2	Second	6/7/2021	6/9/2021	11	$99.99	"$1,059.89"
859	3867	Building with Heart	RI	Northeast-Price	Video game console	Game Consoles	Quarter 1	First	1/27/2021	1/27/2021	23	$349.00	"$8,027.00"
1545	3868	Sea-Zones Greeting Card Company	OK	Southwest-Adams	Laptop	Computers	Quarter 1	First	2/9/2021	2/10/2021	15	$329.25	"$5,037.53"
71	3869	Waccamaw Pottery	MA	Northeast-Carter	Television	Audio-Video	Quarter 4	Fourth	11/4/2021	11/4/2021	12	$295.19	"$3,512.76"
27	3870	Burger Chef	CT	Northeast-Carter	Video game console	Game Consoles	Quarter 1	First	3/17/2021	3/17/2021	15	$349.00	"$5,304.80"
610	3871	Garden Master	MD	Northeast-Price	Mobile phone	Cameras and Phones	Quarter 4	Fourth	11/4/2021	11/10/2021	6	$285.99	"$1,715.94"
1586	3872	Compact Disc Center	TX	Southwest-Adams	Mobile phone	Cameras and Phones	Quarter 2	Second	4/1/2021	4/5/2021	13	$285.99	"$3,574.88"
1919	3873	Music Plus	UT	West-Reyes	Printer	Printers	Quarter 3	Third	8/10/2021	8/11/2021	5	$99.99	$499.95
1107	3874	Best Products	FL	Southeast-Mason	Television	Audio-Video	Quarter 1	First	1/15/2021	1/21/2021	25	$295.19	"$7,261.67"
1060	3875	Knockout Kickboxing	AR	Southeast-Oliver	Laptop	Computers	Quarter 1	First	3/31/2021	4/4/2021	18	$329.25	"$6,025.28"
28	3876	Best Products	IA	Midwest-Alvarez	Camera	Cameras and Phones	Quarter 1	First	2/19/2021	2/25/2021	14	$299.00	"$4,305.60"
1353	3877	The Wall	TN	Southeast-Mason	Mobile phone	Cameras and Phones	Quarter 1	First	3/2/2021	3/5/2021	20	$285.99	"$5,662.60"
786	3878	Rustler Steak House	NY	Northeast-Carter	Laptop	Computers	Quarter 1	First	2/6/2021	2/11/2021	24	$329.25	"$8,000.78"
448	3879	Life's Gold	ME	Northeast-Carter	Camera	Cameras and Phones	Quarter 3	Third	8/30/2021	9/2/2021	22	$299.00	"$6,697.60"
1061	3880	Realty Zone	AR	Southeast-Mason	Printer	Printers	Quarter 3	Third	9/9/2021	9/13/2021	20	$99.99	"$1,959.80"
1354	3881	Asiatic Solutions	TN	Southeast-Oliver	Bluetooth speaker	Audio-Video	Quarter 3	Third	8/26/2021	8/31/2021	25	$154.95	"$3,842.76"
1062	3882	Planetbiz	AR	Southeast-Oliver	Bluetooth speaker	Audio-Video	Quarter 1	First	3/10/2021	3/13/2021	12	$154.95	"$1,828.41"
1546	3883	Realty Zone	OK	Southwest-Adams	Music player	Audio-Video	Quarter 2	Second	4/12/2021	4/17/2021	12	$134.99	"$1,660.38"
1224	3884	Greene City Interiors	LA	Southeast-Oliver	Music player	Audio-Video	Quarter 1	First	1/3/2021	1/9/2021	8	$134.99	"$1,052.92"
379	3885	Greene City National Bank	MD	Northeast-Carter	Music player	Audio-Video	Quarter 3	Third	8/29/2021	9/3/2021	25	$134.99	"$3,307.26"
1260	3886	Life's Gold	MS	Southeast-Mason	Tablet computer	Computers	Quarter 4	Fourth	11/1/2021	11/2/2021	20	$325.00	"$6,630.00"
176	3887	Greene City National Bank	MI	Midwest-Alvarez	Tablet computer	Computers	Quarter 2	Second	5/24/2021	5/30/2021	17	$325.00	"$5,460.00"
1547	3888	Building with Heart	OK	Southwest-Adams	Printer	Printers	Quarter 4	Fourth	11/13/2021	11/17/2021	7	$99.99	$689.93
1920	3889	Pointers	UT	West-Reyes	Television	Audio-Video	Quarter 3	Third	9/22/2021	9/23/2021	9	$295.19	"$2,774.79"
1921	3890	Infinite Wealth	UT	West-Reyes	Video game console	Game Consoles	Quarter 2	Second	5/22/2021	5/25/2021	19	$349.00	"$6,631.00"
144	3891	Whitlocks Auto Supply	DE	Northeast-Carter	Bluetooth speaker	Audio-Video	Quarter 3	Third	9/10/2021	9/10/2021	10	$154.95	"$1,549.50"
1185	3892	Burger Chef	KY	Southeast-Oliver	Bluetooth speaker	Audio-Video	Quarter 3	Third	9/22/2021	9/28/2021	21	$154.95	"$3,222.96"
258	3893	Bit by Bit Fitness	MO	Midwest-Alvarez	Tablet computer	Computers	Quarter 3	Third	9/15/2021	9/19/2021	24	$325.00	"$7,800.00"
1662	3894	Best Products	CA	West-Reyes	Mobile phone	Cameras and Phones	Quarter 1	First	3/20/2021	3/26/2021	10	$285.99	"$2,802.70"
611	3895	Hexa Web Hosting	MD	Northeast-Carter	Mobile phone	Cameras and Phones	Quarter 3	Third	7/31/2021	8/4/2021	14	$285.99	"$3,860.87"
1390	3896	Fuller & Ackerman Publishing	VA	Southeast-Mason	Camera	Cameras and Phones	Quarter 1	First	3/18/2021	3/19/2021	11	$299.00	"$3,199.30"
612	3897	Keeney's	MD	Northeast-Carter	Mobile phone	Cameras and Phones	Quarter 1	First	3/9/2021	3/9/2021	25	$285.99	"$7,035.35"
107	3898	Olson's Market	PA	Northeast-Carter	Bluetooth speaker	Audio-Video	Quarter 3	Third	9/3/2021	9/3/2021	10	$154.95	"$1,487.52"
1355	3899	Thorofare	TN	Southeast-Oliver	Laptop	Computers	Quarter 3	Third	8/14/2021	8/16/2021	12	$329.25	"$4,049.78"
1356	3900	Rite Solution	TN	Southeast-Oliver	Music player	Audio-Video	Quarter 1	First	1/1/2021	1/7/2021	14	$134.99	"$1,822.37"
1261	3901	Thorofare	MS	Southeast-Mason	Video game console	Game Consoles	Quarter 4	Fourth	11/3/2021	11/4/2021	10	$349.00	"$3,350.40"
1749	3902	Skaggs-Alpha Beta	HI	West-Reyes	Laptop	Computers	Quarter 4	Fourth	11/23/2021	11/29/2021	18	$329.25	"$6,025.28"
145	3903	Whitlocks Auto Supply	KS	Midwest-Alvarez	Camera	Cameras and Phones	Quarter 3	Third	8/24/2021	8/28/2021	23	$299.00	"$6,787.30"
1145	3904	Burger Chef	GA	Southeast-Oliver	Laptop	Computers	Quarter 3	Third	9/5/2021	9/8/2021	17	$329.25	"$5,630.18"
1750	3905	Hudson's MensWear	HI	West-Reyes	Camera	Cameras and Phones	Quarter 2	Second	6/22/2021	6/23/2021	20	$299.00	"$6,069.70"
1792	3906	Konsili	ID	West-Reyes	Printer	Printers	Quarter 1	First	3/28/2021	3/28/2021	8	$99.99	$779.92
825	3907	CSK Auto	PA	Northeast-Carter	Mobile phone	Cameras and Phones	Quarter 4	Fourth	11/12/2021	11/12/2021	18	$285.99	"$5,233.62"
1225	3908	Cala Foods	LA	Southeast-Oliver	Camera	Cameras and Phones	Quarter 3	Third	9/9/2021	9/10/2021	18	$299.00	"$5,411.90"
613	3909	Knox Lumber	MD	Northeast-Carter	Tablet computer	Computers	Quarter 4	Fourth	11/18/2021	11/24/2021	11	$325.00	"$3,705.00"
1922	3910	Rossi Auto Parts	UT	West-Reyes	Video game console	Game Consoles	Quarter 4	Fourth	12/27/2021	12/31/2021	14	$349.00	"$4,746.40"
1146	3911	Sportmart	GA	Southeast-Mason	Laptop	Computers	Quarter 3	Third	8/11/2021	8/13/2021	20	$329.25	"$6,486.23"
1331	3912	John Plain	SC	Southeast-Mason	Laptop	Computers	Quarter 3	Third	8/20/2021	8/24/2021	23	$329.25	"$7,704.45"
405	3913	Bodega Club	NY	Northeast-Carter	Printer	Printers	Quarter 4	Fourth	11/17/2021	11/17/2021	7	$99.99	$649.94
1469	3914	Hexa Web Hosting	AZ	Southwest-Adams	Camera	Cameras and Phones	Quarter 3	Third	8/15/2021	8/21/2021	17	$299.00	"$4,963.40"
1108	3915	John Plain	FL	Southeast-Oliver	Tablet computer	Computers	Quarter 2	Second	6/2/2021	6/7/2021	25	$325.00	"$8,125.00"
980	3916	The Family Sing Center	WA	NorthWest-Barnes	Bluetooth speaker	Audio-Video	Quarter 1	First	3/31/2021	4/5/2021	11	$154.95	"$1,719.95"
214	3917	Konsili	MN	Midwest-Alvarez	Television	Audio-Video	Quarter 2	Second	5/24/2021	5/24/2021	14	$295.19	"$4,044.10"
72	3918	Compact Disc Center	CT	Northeast-Carter	Tablet computer	Computers	Quarter 4	Fourth	10/29/2021	10/30/2021	25	$325.00	"$7,995.00"
1708	3919	Fuller & Ackerman Publishing	CO	West-Reyes	Mobile phone	Cameras and Phones	Quarter 2	Second	6/27/2021	7/3/2021	11	$285.99	"$3,203.09"
215	3920	Hudson's MensWear	ME	Northeast-Carter	Bluetooth speaker	Audio-Video	Quarter 3	Third	9/14/2021	9/18/2021	15	$154.95	"$2,246.78"
860	3921	Richland State College at Greene City	RI	Northeast-Carter	Printer	Printers	Quarter 3	Third	9/24/2021	9/25/2021	19	$99.99	"$1,869.81"
1186	3922	Forth & Towne	KY	Southeast-Oliver	Laptop	Computers	Quarter 4	Fourth	12/13/2021	12/13/2021	10	$329.25	"$3,292.50"
146	3923	Pointers	KS	Midwest-Alvarez	Television	Audio-Video	Quarter 4	Fourth	10/29/2021	11/4/2021	25	$295.19	"$7,379.75"
892	3924	Perisolution	VT	Northeast-Price	Mobile phone	Cameras and Phones	Quarter 4	Fourth	10/19/2021	10/23/2021	16	$285.99	"$4,461.44"
1391	3925	Chloe Community Gallery and Workshop	VA	Southeast-Oliver	Camera	Cameras and Phones	Quarter 3	Third	9/4/2021	9/7/2021	5	$299.00	"$1,495.00"
108	3926	My Footprint Sports	IN	Midwest-Alvarez	Tablet computer	Computers	Quarter 2	Second	6/23/2021	6/25/2021	9	$325.00	"$2,795.00"
380	3927	Richland State College at Greene City	OH	Midwest-Alvarez	Laptop	Computers	Quarter 3	Third	9/15/2021	9/17/2021	8	$329.25	"$2,502.30"
981	3928	Helios Air	WA	NorthWest-Barnes	Mobile phone	Cameras and Phones	Quarter 4	Fourth	10/6/2021	10/6/2021	18	$285.99	"$5,062.02"
381	3929	De Pinna	OH	Midwest-Alvarez	Mobile phone	Cameras and Phones	Quarter 4	Fourth	10/9/2021	10/11/2021	16	$285.99	"$4,461.44"
982	3930	Hughes & Hatcher	WA	NorthWest-Barnes	Music player	Audio-Video	Quarter 2	Second	4/19/2021	4/20/2021	22	$134.99	"$2,902.29"
406	3931	Little Tavern	CT	Northeast-Carter	Television	Audio-Video	Quarter 3	Third	8/27/2021	8/28/2021	12	$295.19	"$3,483.24"
861	3932	Planetbiz	RI	Northeast-Carter	Tablet computer	Computers	Quarter 4	Fourth	11/13/2021	11/18/2021	8	$325.00	"$2,632.50"
1109	3933	Asiatic Solutions	FL	Southeast-Oliver	Television	Audio-Video	Quarter 4	Fourth	12/29/2021	12/31/2021	9	$295.19	"$2,597.67"
932	3934	Best Products	OR	NorthWest-Barnes	Camera	Cameras and Phones	Quarter 1	First	3/1/2021	3/5/2021	19	$299.00	"$5,740.80"
738	3935	National Hardgoods Distributors	NJ	Northeast-Carter	Laptop	Computers	Quarter 4	Fourth	11/16/2021	11/19/2021	20	$329.25	"$6,519.15"
1063	3936	Waccamaw Pottery	AR	Southeast-Mason	Video game console	Game Consoles	Quarter 4	Fourth	12/13/2021	12/13/2021	23	$349.00	"$7,887.40"
1876	3937	Rossi Auto Parts	NV	West-Reyes	Television	Audio-Video	Quarter 3	Third	8/9/2021	8/13/2021	7	$295.19	"$1,918.74"
1019	3938	Waccamaw Pottery	AL	Southeast-Oliver	Television	Audio-Video	Quarter 4	Fourth	11/8/2021	11/13/2021	10	$295.19	"$2,863.34"
1952	3939	Luskin's	WY	West-Reyes	Printer	Printers	Quarter 4	Fourth	10/1/2021	10/2/2021	7	$99.99	$669.93
491	3940	Realty Zone	CT	Northeast-Price	Video game console	Game Consoles	Quarter 2	Second	4/12/2021	4/18/2021	12	$349.00	"$4,222.90"
698	3941	Life's Gold	NH	Northeast-Price	Printer	Printers	Quarter 1	First	1/12/2021	1/12/2021	23	$99.99	"$2,259.77"
933	3942	Waccamaw Pottery	OR	NorthWest-Barnes	Video game console	Game Consoles	Quarter 4	Fourth	11/13/2021	11/14/2021	13	$349.00	"$4,537.00"
1392	3943	Skaggs-Alpha Beta	VA	Southeast-Oliver	Television	Audio-Video	Quarter 4	Fourth	12/4/2021	12/7/2021	15	$295.19	"$4,486.89"
934	3944	Luskin's	OR	NorthWest-Barnes	Mobile phone	Cameras and Phones	Quarter 3	Third	9/28/2021	10/1/2021	12	$285.99	"$3,546.28"
935	3945	Sea-Zones Greeting Card Company	OR	NorthWest-Barnes	Mobile phone	Cameras and Phones	Quarter 3	Third	8/7/2021	8/11/2021	10	$285.99	"$2,831.30"
1953	3946	Coconut's	WY	West-Reyes	Camera	Cameras and Phones	Quarter 2	Second	4/20/2021	4/25/2021	24	$299.00	"$7,086.30"
1587	3947	Little Tavern	TX	Southwest-Adams	Music player	Audio-Video	Quarter 2	Second	6/14/2021	6/14/2021	20	$134.99	"$2,740.30"
614	3948	My Footprint Sports	MD	Northeast-Price	Mobile phone	Cameras and Phones	Quarter 4	Fourth	11/6/2021	11/10/2021	15	$285.99	"$4,175.45"
382	3949	National Auto Parts	MA	Northeast-Carter	Printer	Printers	Quarter 2	Second	6/15/2021	6/21/2021	6	$99.99	$639.94
787	3950	Knockout Kickboxing	NY	Northeast-Price	Mobile phone	Cameras and Phones	Quarter 3	Third	7/25/2021	7/26/2021	16	$285.99	"$4,604.44"
936	3951	Waccamaw Pottery	OR	NorthWest-Barnes	Tablet computer	Computers	Quarter 1	First	1/18/2021	1/24/2021	19	$325.00	"$6,272.50"
1751	3952	Greene City Nursery School	HI	West-Reyes	Music player	Audio-Video	Quarter 4	Fourth	11/7/2021	11/13/2021	9	$134.99	"$1,228.41"
524	3953	Rustler Steak House	DE	Northeast-Price	Music player	Audio-Video	Quarter 3	Third	9/10/2021	9/15/2021	24	$134.99	"$3,172.27"
1709	3954	Life's Gold	CO	West-Reyes	Tablet computer	Computers	Quarter 2	Second	5/17/2021	5/19/2021	6	$325.00	"$1,950.00"
1624	3955	Mixed Messages Media	AK	West-Reyes	Tablet computer	Computers	Quarter 2	Second	6/30/2021	7/2/2021	15	$325.00	"$4,810.00"
788	3956	Raleigh's	NY	Northeast-Carter	Laptop	Computers	Quarter 3	Third	9/27/2021	10/3/2021	18	$329.25	"$5,992.35"
1147	3957	National Auto Parts	GA	Southeast-Oliver	Video game console	Game Consoles	Quarter 4	Fourth	12/12/2021	12/12/2021	13	$349.00	"$4,676.60"
1752	3958	Helios Air	HI	West-Reyes	Tablet computer	Computers	Quarter 4	Fourth	11/9/2021	11/14/2021	7	$325.00	"$2,112.50"
1588	3959	Greene City Interiors	TX	Southwest-Adams	Laptop	Computers	Quarter 1	First	3/29/2021	3/30/2021	25	$329.25	"$8,066.63"
615	3960	Quality Realty Service	MD	Northeast-Price	Laptop	Computers	Quarter 2	Second	6/1/2021	6/7/2021	17	$329.25	"$5,728.95"
492	3961	Life's Gold	CT	Northeast-Carter	Mobile phone	Cameras and Phones	Quarter 1	First	2/20/2021	2/22/2021	9	$285.99	"$2,602.51"
1954	3962	Knox Lumber	WY	West-Reyes	Camera	Cameras and Phones	Quarter 2	Second	5/3/2021	5/3/2021	24	$299.00	"$7,295.60"
449	3963	Rossi Auto Parts	WI	Midwest-Alvarez	Camera	Cameras and Phones	Quarter 3	Third	7/26/2021	7/26/2021	10	$299.00	"$3,079.70"
29	3964	Hughes & Hatcher	DE	Northeast-Carter	Mobile phone	Cameras and Phones	Quarter 3	Third	8/22/2021	8/23/2021	12	$285.99	"$3,288.89"
1427	3965	Konsili	WV	Southeast-Oliver	Mobile phone	Cameras and Phones	Quarter 4	Fourth	12/29/2021	12/31/2021	16	$285.99	"$4,575.84"
383	3966	Sea-Zones Greeting Card Company	CT	Northeast-Carter	Printer	Printers	Quarter 3	Third	7/12/2021	7/18/2021	19	$99.99	"$1,919.81"
1020	3967	De Pinna	AL	Southeast-Oliver	Television	Audio-Video	Quarter 1	First	3/13/2021	3/13/2021	10	$295.19	"$2,804.31"
1793	3968	12PointFont	ID	West-Reyes	Music player	Audio-Video	Quarter 1	First	2/14/2021	2/20/2021	9	$134.99	"$1,174.41"
893	3969	My Footprint Sports	VT	Northeast-Price	Tablet computer	Computers	Quarter 3	Third	9/20/2021	9/24/2021	24	$325.00	"$7,832.50"
1021	3970	Knox Lumber	AL	Southeast-Mason	Printer	Printers	Quarter 2	Second	4/11/2021	4/13/2021	12	$99.99	"$1,149.89"
1511	3971	Franklin Simon	NM	Southwest-Adams	Mobile phone	Cameras and Phones	Quarter 3	Third	9/4/2021	9/6/2021	6	$285.99	"$1,715.94"
1663	3972	Bettendorf's	CA	West-Reyes	Camera	Cameras and Phones	Quarter 4	Fourth	11/3/2021	11/9/2021	6	$299.00	"$1,883.70"
73	3973	The Family Sing Center	IL	Midwest-Alvarez	Camera	Cameras and Phones	Quarter 3	Third	8/2/2021	8/6/2021	14	$299.00	"$4,036.50"
862	3974	Richland State College at Greene City	RI	Northeast-Carter	Printer	Printers	Quarter 1	First	2/23/2021	2/25/2021	24	$99.99	"$2,419.76"
699	3975	National Auto Parts	NH	Northeast-Price	Mobile phone	Cameras and Phones	Quarter 4	Fourth	10/7/2021	10/8/2021	23	$285.99	"$6,549.17"
525	3976	A Plus Lawn Care	DE	Northeast-Price	Music player	Audio-Video	Quarter 2	Second	6/30/2021	7/5/2021	19	$134.99	"$2,537.81"
384	3977	Mr. Steak	OH	Midwest-Alvarez	Television	Audio-Video	Quarter 1	First	2/19/2021	2/22/2021	9	$295.19	"$2,656.71"
526	3978	Best Products	DE	Northeast-Price	Mobile phone	Cameras and Phones	Quarter 1	First	1/30/2021	2/1/2021	15	$285.99	"$4,318.45"
863	3979	Compact Disc Center	RI	Northeast-Price	Camera	Cameras and Phones	Quarter 3	Third	9/13/2021	9/14/2021	16	$299.00	"$4,843.80"
937	3980	Building with Heart	OR	NorthWest-Barnes	Music player	Audio-Video	Quarter 3	Third	7/22/2021	7/25/2021	19	$134.99	"$2,537.81"
826	3981	Patterson-Fletcher	PA	Northeast-Price	Laptop	Computers	Quarter 4	Fourth	12/15/2021	12/21/2021	14	$329.25	"$4,675.35"
1512	3982	Helios Air	NM	Southwest-Adams	Printer	Printers	Quarter 2	Second	5/1/2021	5/5/2021	10	$99.99	$979.90
1064	3983	Sportmart	AR	Southeast-Mason	Bluetooth speaker	Audio-Video	Quarter 2	Second	6/13/2021	6/14/2021	10	$154.95	"$1,534.01"
493	3984	Rustler Steak House	CT	Northeast-Carter	Laptop	Computers	Quarter 4	Fourth	10/30/2021	11/5/2021	20	$329.25	"$6,683.78"
739	3985	Compact Disc Center	NJ	Northeast-Carter	Video game console	Game Consoles	Quarter 1	First	2/19/2021	2/20/2021	17	$349.00	"$6,002.80"
1877	3986	Forth & Towne	NV	West-Reyes	Mobile phone	Cameras and Phones	Quarter 1	First	2/2/2021	2/7/2021	10	$285.99	"$2,774.10"
177	3987	Burger Chef	MI	Midwest-Alvarez	Bluetooth speaker	Audio-Video	Quarter 4	Fourth	12/17/2021	12/21/2021	15	$154.95	"$2,246.78"
1470	3988	Quest Technology Service	AZ	Southwest-Adams	Laptop	Computers	Quarter 4	Fourth	11/11/2021	11/17/2021	15	$329.25	"$4,905.83"
407	3989	Bodega Club	RI	Northeast-Carter	Bluetooth speaker	Audio-Video	Quarter 2	Second	6/25/2021	6/30/2021	13	$154.95	"$2,076.33"
740	3990	A Plus Lawn Care	NJ	Northeast-Price	Mobile phone	Cameras and Phones	Quarter 4	Fourth	11/9/2021	11/13/2021	17	$285.99	"$4,861.83"
297	3991	Forth & Towne	ND	Midwest-Alvarez	Tablet computer	Computers	Quarter 3	Third	9/6/2021	9/7/2021	14	$325.00	"$4,680.00"
1428	3992	Hand Loved Craft Supplies	WV	Southeast-Mason	Tablet computer	Computers	Quarter 1	First	2/17/2021	2/19/2021	17	$325.00	"$5,655.00"
1513	3993	Pointers	NM	Southwest-Adams	Mobile phone	Cameras and Phones	Quarter 2	Second	6/20/2021	6/23/2021	23	$285.99	"$6,491.97"
741	3994	Burger Chef	NJ	Northeast-Price	Laptop	Computers	Quarter 4	Fourth	10/18/2021	10/20/2021	8	$329.25	"$2,535.23"
494	3995	Hudson's MensWear	CT	Northeast-Carter	Tablet computer	Computers	Quarter 1	First	1/2/2021	1/6/2021	11	$325.00	"$3,672.50"
1664	3996	Waccamaw Pottery	CA	West-Reyes	Mobile phone	Cameras and Phones	Quarter 4	Fourth	12/13/2021	12/19/2021	17	$285.99	"$4,919.03"
1710	3997	Hudson's MensWear	CO	West-Reyes	Video game console	Game Consoles	Quarter 4	Fourth	11/26/2021	11/28/2021	20	$349.00	"$6,945.10"
495	3998	Bodega Club	CT	Northeast-Carter	Mobile phone	Cameras and Phones	Quarter 4	Fourth	12/6/2021	12/6/2021	18	$285.99	"$5,062.02"
178	3999	Skaggs-Alpha Beta	MI	Midwest-Alvarez	Tablet computer	Computers	Quarter 4	Fourth	10/25/2021	10/29/2021	21	$325.00	"$6,955.00"
1148	4000	Music Plus	GA	Southeast-Oliver	Camera	Cameras and Phones	Quarter 1	First	2/8/2021	2/12/2021	23	$299.00	"$6,817.20"
1665	4001	The Family Sing Center	CA	West-Reyes	Tablet computer	Computers	Quarter 2	Second	4/2/2021	4/3/2021	15	$325.00	"$4,940.00"
1878	4002	The Record Shops at TSS	NV	West-Reyes	Video game console	Game Consoles	Quarter 4	Fourth	11/21/2021	11/22/2021	6	$349.00	"$1,919.50"
