ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal,athlete_events_sample
35153,Peter Joseph Fick,M,22,NA,NA,United States,USA,1936 Summer,1936,Summer,Berlin,Swimming,Swimming Men's 100 metres Freestyle,NA,[Table]
35256,Julia Figueroa Pea,F,25,150,48,Spain,ESP,2016 Summer,2016,Summer,Rio de Janeiro,Judo,Judo Women's Extra-Lightweight,NA,[Table]
35293,Jens Filbrich,M,22,177,70,Germany,GER,2002 Winter,2002,Winter,Salt Lake City,Cross Country Skiing,Cross Country Skiing Men's 15 kilometres,NA,[Table]
35293,Jens Filbrich,M,22,177,70,Germany,GER,2002 Winter,2002,Winter,Salt Lake City,Cross Country Skiing,Cross Country Skiing Men's 50 kilometres,NA,[Table]
35293,Jens Filbrich,M,22,177,70,Germany,GER,2002 Winter,2002,Winter,Salt Lake City,Cross Country Skiing,Cross Country Skiing Men's 4 x 10 kilometres Relay,Bronze,[Table]
35293,Jens Filbrich,M,26,177,70,Germany,GER,2006 Winter,2006,Winter,Torino,Cross Country Skiing,Cross Country Skiing Men's 50 kilometres,NA,[Table]
35293,Jens Filbrich,M,26,177,70,Germany,GER,2006 Winter,2006,Winter,Torino,Cross Country Skiing,Cross Country Skiing Men's 30 km Skiathlon,NA,[Table]
35293,Jens Filbrich,M,26,177,70,Germany,GER,2006 Winter,2006,Winter,Torino,Cross Country Skiing,Cross Country Skiing Men's 4 x 10 kilometres Relay,Silver,[Table]
35293,Jens Filbrich,M,26,177,70,Germany,GER,2006 Winter,2006,Winter,Torino,Cross Country Skiing,Cross Country Skiing Men's Team Sprint,NA,[Table]
35293,Jens Filbrich,M,30,177,70,Germany,GER,2010 Winter,2010,Winter,Vancouver,Cross Country Skiing,Cross Country Skiing Men's 50 kilometres,NA,[Table]
35293,Jens Filbrich,M,30,177,70,Germany,GER,2010 Winter,2010,Winter,Vancouver,Cross Country Skiing,Cross Country Skiing Men's 30 km Skiathlon,NA,[Table]
35293,Jens Filbrich,M,30,177,70,Germany,GER,2010 Winter,2010,Winter,Vancouver,Cross Country Skiing,Cross Country Skiing Men's 4 x 10 kilometres Relay,NA,[Table]
35293,Jens Filbrich,M,34,177,70,Germany,GER,2014 Winter,2014,Winter,Sochi,Cross Country Skiing,Cross Country Skiing Men's 15 kilometres,NA,[Table]
35293,Jens Filbrich,M,34,177,70,Germany,GER,2014 Winter,2014,Winter,Sochi,Cross Country Skiing,Cross Country Skiing Men's 4 x 10 kilometres Relay,NA,[Table]
35361,Peter Fill,M,23,175,82,Italy,ITA,2006 Winter,2006,Winter,Torino,Alpine Skiing,Alpine Skiing Men's Downhill,NA,[Table]
35361,Peter Fill,M,23,175,82,Italy,ITA,2006 Winter,2006,Winter,Torino,Alpine Skiing,Alpine Skiing Men's Super G,NA,[Table]
35361,Peter Fill,M,23,175,82,Italy,ITA,2006 Winter,2006,Winter,Torino,Alpine Skiing,Alpine Skiing Men's Combined,NA,[Table]
35361,Peter Fill,M,27,175,82,Italy,ITA,2010 Winter,2010,Winter,Vancouver,Alpine Skiing,Alpine Skiing Men's Downhill,NA,[Table]
35361,Peter Fill,M,27,175,82,Italy,ITA,2010 Winter,2010,Winter,Vancouver,Alpine Skiing,Alpine Skiing Men's Super G,NA,[Table]
35361,Peter Fill,M,27,175,82,Italy,ITA,2010 Winter,2010,Winter,Vancouver,Alpine Skiing,Alpine Skiing Men's Combined,NA,[Table]
35361,Peter Fill,M,31,175,82,Italy,ITA,2014 Winter,2014,Winter,Sochi,Alpine Skiing,Alpine Skiing Men's Downhill,NA,[Table]
35361,Peter Fill,M,31,175,82,Italy,ITA,2014 Winter,2014,Winter,Sochi,Alpine Skiing,Alpine Skiing Men's Super G,NA,[Table]
35361,Peter Fill,M,31,175,82,Italy,ITA,2014 Winter,2014,Winter,Sochi,Alpine Skiing,Alpine Skiing Men's Combined,NA,[Table]
35513,Hans Fischer,M,19,185,71,Brazil,BRA,1980 Summer,1980,Summer,Moskva,Cycling,"Cycling Men's 1,000 metres Time Trial",NA,[Table]
35513,Hans Fischer,M,19,185,71,Brazil,BRA,1980 Summer,1980,Summer,Moskva,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",NA,[Table]
35513,Hans Fischer,M,23,185,71,Brazil,BRA,1984 Summer,1984,Summer,Los Angeles,Cycling,"Cycling Men's Individual Pursuit, 4,000 metres",NA,[Table]
35513,Hans Fischer,M,23,185,71,Brazil,BRA,1984 Summer,1984,Summer,Los Angeles,Cycling,Cycling Men's Points Race,NA,[Table]
35714,Jean Flammang,M,19,NA,NA,Luxembourg,LUX,1924 Summer,1924,Summer,Paris,Boxing,Boxing Men's Featherweight,NA,[Table]
35775,Johann Heinrich Flemer,M,20,NA,NA,Netherlands,NED,1908 Summer,1908,Summer,London,Gymnastics,Gymnastics Men's Individual All-Around,NA,[Table]
35775,Johann Heinrich Flemer,M,20,NA,NA,Netherlands,NED,1908 Summer,1908,Summer,London,Gymnastics,Gymnastics Men's Team All-Around,NA,[Table]
36044,Nikolaos Fokianos,M,23,179,73,Greece,GRE,1988 Summer,1988,Summer,Seoul,Swimming,Swimming Men's 100 metres Breaststroke,NA,[Table]
36044,Nikolaos Fokianos,M,23,179,73,Greece,GRE,1988 Summer,1988,Summer,Seoul,Swimming,Swimming Men's 200 metres Breaststroke,NA,[Table]
36044,Nikolaos Fokianos,M,23,179,73,Greece,GRE,1988 Summer,1988,Summer,Seoul,Swimming,Swimming Men's 4 x 100 metres Medley Relay,NA,[Table]
36207,"James Ricardo ""Jim"" Forbes",M,20,203,91,United States,USA,1972 Summer,1972,Summer,Munich,Basketball,Basketball Men's Basketball,Silver,[Table]
36512,Martin Fourcade,M,21,183,73,France,FRA,2010 Winter,2010,Winter,Vancouver,Biathlon,Biathlon Men's 10 kilometres Sprint,NA,[Table]
36512,Martin Fourcade,M,21,183,73,France,FRA,2010 Winter,2010,Winter,Vancouver,Biathlon,Biathlon Men's 12.5 kilometres Pursuit,NA,[Table]
36512,Martin Fourcade,M,21,183,73,France,FRA,2010 Winter,2010,Winter,Vancouver,Biathlon,Biathlon Men's 15 kilometres Mass Start,Silver,[Table]
36512,Martin Fourcade,M,21,183,73,France,FRA,2010 Winter,2010,Winter,Vancouver,Biathlon,Biathlon Men's 20 kilometres,NA,[Table]
36512,Martin Fourcade,M,21,183,73,France,FRA,2010 Winter,2010,Winter,Vancouver,Biathlon,Biathlon Men's 4 x 7.5 kilometres Relay,NA,[Table]
36512,Martin Fourcade,M,25,183,73,France,FRA,2014 Winter,2014,Winter,Sochi,Biathlon,Biathlon Men's 10 kilometres Sprint,NA,[Table]
36512,Martin Fourcade,M,25,183,73,France,FRA,2014 Winter,2014,Winter,Sochi,Biathlon,Biathlon Mixed 2 x 6 kilometres and 2 x 7.5 kilometres Relay,NA,[Table]
36512,Martin Fourcade,M,25,183,73,France,FRA,2014 Winter,2014,Winter,Sochi,Biathlon,Biathlon Men's 12.5 kilometres Pursuit,Gold,[Table]
36512,Martin Fourcade,M,25,183,73,France,FRA,2014 Winter,2014,Winter,Sochi,Biathlon,Biathlon Men's 15 kilometres Mass Start,Silver,[Table]
36512,Martin Fourcade,M,25,183,73,France,FRA,2014 Winter,2014,Winter,Sochi,Biathlon,Biathlon Men's 20 kilometres,Gold,[Table]
36512,Martin Fourcade,M,25,183,73,France,FRA,2014 Winter,2014,Winter,Sochi,Biathlon,Biathlon Men's 4 x 7.5 kilometres Relay,NA,[Table]
36622,Javier Alberto Frana Maggi,M,21,183,74,Argentina,ARG,1988 Summer,1988,Summer,Seoul,Tennis,Tennis Men's Singles,NA,[Table]
36622,Javier Alberto Frana Maggi,M,21,183,74,Argentina,ARG,1988 Summer,1988,Summer,Seoul,Tennis,Tennis Men's Doubles,NA,[Table]
36622,Javier Alberto Frana Maggi,M,25,183,74,Argentina,ARG,1992 Summer,1992,Summer,Barcelona,Tennis,Tennis Men's Singles,NA,[Table]
36622,Javier Alberto Frana Maggi,M,25,183,74,Argentina,ARG,1992 Summer,1992,Summer,Barcelona,Tennis,Tennis Men's Doubles,Bronze,[Table]
36622,Javier Alberto Frana Maggi,M,29,183,74,Argentina,ARG,1996 Summer,1996,Summer,Atlanta,Tennis,Tennis Men's Singles,NA,[Table]
36622,Javier Alberto Frana Maggi,M,29,183,74,Argentina,ARG,1996 Summer,1996,Summer,Atlanta,Tennis,Tennis Men's Doubles,NA,[Table]
36632,Bruno Franceschetti,M,23,166,70,Italy,ITA,1964 Summer,1964,Summer,Tokyo,Gymnastics,Gymnastics Men's Individual All-Around,NA,[Table]
36632,Bruno Franceschetti,M,23,166,70,Italy,ITA,1964 Summer,1964,Summer,Tokyo,Gymnastics,Gymnastics Men's Team All-Around,NA,[Table]
36632,Bruno Franceschetti,M,23,166,70,Italy,ITA,1964 Summer,1964,Summer,Tokyo,Gymnastics,Gymnastics Men's Floor Exercise,NA,[Table]
36632,Bruno Franceschetti,M,23,166,70,Italy,ITA,1964 Summer,1964,Summer,Tokyo,Gymnastics,Gymnastics Men's Horse Vault,NA,[Table]
36632,Bruno Franceschetti,M,23,166,70,Italy,ITA,1964 Summer,1964,Summer,Tokyo,Gymnastics,Gymnastics Men's Parallel Bars,NA,[Table]
36632,Bruno Franceschetti,M,23,166,70,Italy,ITA,1964 Summer,1964,Summer,Tokyo,Gymnastics,Gymnastics Men's Horizontal Bar,NA,[Table]
36632,Bruno Franceschetti,M,23,166,70,Italy,ITA,1964 Summer,1964,Summer,Tokyo,Gymnastics,Gymnastics Men's Rings,NA,[Table]
36632,Bruno Franceschetti,M,23,166,70,Italy,ITA,1964 Summer,1964,Summer,Tokyo,Gymnastics,Gymnastics Men's Pommelled Horse,NA,[Table]
36632,Bruno Franceschetti,M,27,166,70,Italy,ITA,1968 Summer,1968,Summer,Mexico City,Gymnastics,Gymnastics Men's Individual All-Around,NA,[Table]
36632,Bruno Franceschetti,M,27,166,70,Italy,ITA,1968 Summer,1968,Summer,Mexico City,Gymnastics,Gymnastics Men's Team All-Around,NA,[Table]
36632,Bruno Franceschetti,M,27,166,70,Italy,ITA,1968 Summer,1968,Summer,Mexico City,Gymnastics,Gymnastics Men's Floor Exercise,NA,[Table]
36632,Bruno Franceschetti,M,27,166,70,Italy,ITA,1968 Summer,1968,Summer,Mexico City,Gymnastics,Gymnastics Men's Horse Vault,NA,[Table]
36632,Bruno Franceschetti,M,27,166,70,Italy,ITA,1968 Summer,1968,Summer,Mexico City,Gymnastics,Gymnastics Men's Parallel Bars,NA,[Table]
36632,Bruno Franceschetti,M,27,166,70,Italy,ITA,1968 Summer,1968,Summer,Mexico City,Gymnastics,Gymnastics Men's Horizontal Bar,NA,[Table]
36632,Bruno Franceschetti,M,27,166,70,Italy,ITA,1968 Summer,1968,Summer,Mexico City,Gymnastics,Gymnastics Men's Rings,NA,[Table]
36632,Bruno Franceschetti,M,27,166,70,Italy,ITA,1968 Summer,1968,Summer,Mexico City,Gymnastics,Gymnastics Men's Pommelled Horse,NA,[Table]
36901,Michael Bruce Frayne,M,26,179,66,Australia,AUS,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Men's 400 metres,NA,[Table]
36901,Michael Bruce Frayne,M,26,179,66,Australia,AUS,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Men's 4 x 400 metres Relay,NA,[Table]
36967,Duncan Seth Free,M,23,200,100,Australia,AUS,1996 Summer,1996,Summer,Atlanta,Rowing,Rowing Men's Quadruple Sculls,Bronze,[Table]
36967,Duncan Seth Free,M,27,200,100,Australia,AUS,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Men's Quadruple Sculls,NA,[Table]
36967,Duncan Seth Free,M,31,200,100,Australia,AUS,2004 Summer,2004,Summer,Athina,Rowing,Rowing Men's Quadruple Sculls,NA,[Table]
36967,Duncan Seth Free,M,35,200,100,Australia,AUS,2008 Summer,2008,Summer,Beijing,Rowing,Rowing Men's Coxless Pairs,Gold,[Table]
37096,Walter Frescura,M,32,162,56,Italy,ITA,1972 Summer,1972,Summer,Munich,Shooting,"Shooting Mixed Small-Bore Rifle, Prone, 50 metres",NA,[Table]
37096,Walter Frescura,M,36,162,56,Italy,ITA,1976 Summer,1976,Summer,Montreal,Shooting,"Shooting Mixed Small-Bore Rifle, Prone, 50 metres",NA,[Table]
37096,Walter Frescura,M,40,162,56,Italy,ITA,1980 Summer,1980,Summer,Moskva,Shooting,"Shooting Mixed Small-Bore Rifle, Prone, 50 metres",NA,[Table]
37166,"Ausrele ""Ausra"" Fridrikas (Zhiukien-)",F,33,177,72,Austria,AUT,2000 Summer,2000,Summer,Sydney,Handball,Handball Women's Handball,NA,[Table]
37178,Paul Frieden,M,23,169,58,Luxembourg,LUX,1948 Summer,1948,Summer,London,Athletics,"Athletics Men's 3,000 metres Steeplechase",NA,[Table]
37178,Paul Frieden,M,27,169,58,Luxembourg,LUX,1952 Summer,1952,Summer,Helsinki,Athletics,"Athletics Men's 5,000 metres",NA,[Table]
37301,Lars Arne Frlander,M,18,184,83,Sweden,SWE,1992 Summer,1992,Summer,Barcelona,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Silver,[Table]
37301,Lars Arne Frlander,M,22,184,83,Sweden,SWE,1996 Summer,1996,Summer,Atlanta,Swimming,Swimming Men's 100 metres Freestyle,NA,[Table]
37301,Lars Arne Frlander,M,22,184,83,Sweden,SWE,1996 Summer,1996,Summer,Atlanta,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,NA,[Table]
37301,Lars Arne Frlander,M,22,184,83,Sweden,SWE,1996 Summer,1996,Summer,Atlanta,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Silver,[Table]
37301,Lars Arne Frlander,M,22,184,83,Sweden,SWE,1996 Summer,1996,Summer,Atlanta,Swimming,Swimming Men's 100 metres Butterfly,NA,[Table]
37301,Lars Arne Frlander,M,26,184,83,Sweden,SWE,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Men's 100 metres Freestyle,NA,[Table]
37301,Lars Arne Frlander,M,26,184,83,Sweden,SWE,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,NA,[Table]
37301,Lars Arne Frlander,M,26,184,83,Sweden,SWE,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Men's 100 metres Butterfly,Gold,[Table]
37301,Lars Arne Frlander,M,30,184,83,Sweden,SWE,2004 Summer,2004,Summer,Athina,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,NA,[Table]
37301,Lars Arne Frlander,M,34,184,83,Sweden,SWE,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,NA,[Table]
37301,Lars Arne Frlander,M,34,184,83,Sweden,SWE,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Men's 100 metres Butterfly,NA,[Table]
37301,Lars Arne Frlander,M,34,184,83,Sweden,SWE,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Men's 4 x 100 metres Medley Relay,NA,[Table]
37301,Lars Arne Frlander,M,38,184,83,Sweden,SWE,2012 Summer,2012,Summer,London,Swimming,Swimming Men's 100 metres Butterfly,NA,[Table]
37414,Karel Ludvik Fuchs (-Robtn),M,23,183,NA,Bohemia,BOH,1912 Summer,1912,Summer,Stockholm,Tennis,Tennis Men's Singles,NA,[Table]
37414,Karel Ludvik Fuchs (-Robtn),M,23,183,NA,Bohemia-1,BOH,1912 Summer,1912,Summer,Stockholm,Tennis,Tennis Men's Doubles,NA,[Table]
37414,Karel Ludvik Fuchs (-Robtn),M,23,183,NA,Bohemia,BOH,1912 Summer,1912,Summer,Stockholm,Tennis,"Tennis Men's Singles, Covered Courts",NA,[Table]
37424,Sabina Fuchs,F,22,168,60,Switzerland,SUI,1992 Summer,1992,Summer,Barcelona,Shooting,"Shooting Women's Air Rifle, 10 metres",NA,[Table]
37424,Sabina Fuchs,F,22,168,60,Switzerland,SUI,1992 Summer,1992,Summer,Barcelona,Shooting,"Shooting Women's Small-Bore Rifle, Three Positions, 50 metres",NA,[Table]
37424,Sabina Fuchs,F,26,168,60,Switzerland,SUI,1996 Summer,1996,Summer,Atlanta,Shooting,"Shooting Women's Air Rifle, 10 metres",NA,[Table]
37424,Sabina Fuchs,F,26,168,60,Switzerland,SUI,1996 Summer,1996,Summer,Atlanta,Shooting,"Shooting Women's Small-Bore Rifle, Three Positions, 50 metres",NA,[Table]
37494,Hideo Fujimoto,M,24,167,62,Japan,JPN,1968 Summer,1968,Summer,Mexico City,Wrestling,"Wrestling Men's Featherweight, Greco-Roman",Silver,[Table]
37494,Hideo Fujimoto,M,28,167,62,Japan,JPN,1972 Summer,1972,Summer,Munich,Wrestling,"Wrestling Men's Featherweight, Greco-Roman",NA,[Table]
37509,Norio Fujimura,M,21,NA,NA,Essen,JPN,1936 Summer,1936,Summer,Berlin,Sailing,Sailing Mixed One Person Dinghy,NA,[Table]
37726,Toshiaki Fushimi,M,28,181,85,Japan,JPN,2004 Summer,2004,Summer,Athina,Cycling,Cycling Men's Keirin,NA,[Table]
37726,Toshiaki Fushimi,M,28,181,85,Japan,JPN,2004 Summer,2004,Summer,Athina,Cycling,Cycling Men's Team Sprint,Silver,[Table]
37726,Toshiaki Fushimi,M,32,181,85,Japan,JPN,2008 Summer,2008,Summer,Beijing,Cycling,Cycling Men's Keirin,NA,[Table]
38425,Gao Xiumin,F,20,177,70,China,CHN,1984 Summer,1984,Summer,Los Angeles,Handball,Handball Women's Handball,Bronze,[Table]
38603,Jorge Garca Oliver,M,19,NA,NA,Spain,ESP,1976 Winter,1976,Winter,Innsbruck,Alpine Skiing,Alpine Skiing Men's Downhill,NA,[Table]
38603,Jorge Garca Oliver,M,19,NA,NA,Spain,ESP,1976 Winter,1976,Winter,Innsbruck,Alpine Skiing,Alpine Skiing Men's Slalom,NA,[Table]
38603,Jorge Garca Oliver,M,23,NA,NA,Spain,ESP,1980 Winter,1980,Winter,Lake Placid,Alpine Skiing,Alpine Skiing Men's Giant Slalom,NA,[Table]
38603,Jorge Garca Oliver,M,23,NA,NA,Spain,ESP,1980 Winter,1980,Winter,Lake Placid,Alpine Skiing,Alpine Skiing Men's Slalom,NA,[Table]
38769,Nigel Gardner,M,22,NA,NA,Great Britain,GBR,1956 Winter,1956,Winter,Cortina d'Ampezzo,Alpine Skiing,Alpine Skiing Men's Downhill,NA,[Table]
38769,Nigel Gardner,M,22,NA,NA,Great Britain,GBR,1956 Winter,1956,Winter,Cortina d'Ampezzo,Alpine Skiing,Alpine Skiing Men's Giant Slalom,NA,[Table]
38939,Jan Gsienica Ciaptak,M,25,NA,NA,Poland,POL,1948 Winter,1948,Winter,Sankt Moritz,Alpine Skiing,Alpine Skiing Men's Downhill,NA,[Table]
38939,Jan Gsienica Ciaptak,M,25,NA,NA,Poland,POL,1948 Winter,1948,Winter,Sankt Moritz,Ski Jumping,"Ski Jumping Men's Normal Hill, Individual",NA,[Table]
38939,Jan Gsienica Ciaptak,M,25,NA,NA,Poland,POL,1948 Winter,1948,Winter,Sankt Moritz,Alpine Skiing,Alpine Skiing Men's Slalom,NA,[Table]
38939,Jan Gsienica Ciaptak,M,25,NA,NA,Poland,POL,1948 Winter,1948,Winter,Sankt Moritz,Alpine Skiing,Alpine Skiing Men's Combined,NA,[Table]
38939,Jan Gsienica Ciaptak,M,29,NA,NA,Poland,POL,1952 Winter,1952,Winter,Oslo,Alpine Skiing,Alpine Skiing Men's Slalom,NA,[Table]
38939,Jan Gsienica Ciaptak,M,33,NA,NA,Poland,POL,1956 Winter,1956,Winter,Cortina d'Ampezzo,Alpine Skiing,Alpine Skiing Men's Slalom,NA,[Table]
39131,Giovanni Angelo Gavagnin,M,23,200,94,Italy,ITA,1960 Summer,1960,Summer,Roma,Basketball,Basketball Men's Basketball,NA,[Table]
39131,Giovanni Angelo Gavagnin,M,28,200,94,Italy,ITA,1964 Summer,1964,Summer,Tokyo,Basketball,Basketball Men's Basketball,NA,[Table]
39269,Wiesaw Gbala,M,25,173,67,Poland,POL,1976 Winter,1976,Winter,Innsbruck,Cross Country Skiing,Cross Country Skiing Men's 15 kilometres,NA,[Table]
39269,Wiesaw Gbala,M,25,173,67,Poland,POL,1976 Winter,1976,Winter,Innsbruck,Cross Country Skiing,Cross Country Skiing Men's 30 kilometres,NA,[Table]
39269,Wiesaw Gbala,M,25,173,67,Poland,POL,1976 Winter,1976,Winter,Innsbruck,Cross Country Skiing,Cross Country Skiing Men's 50 kilometres,NA,[Table]
39269,Wiesaw Gbala,M,25,173,67,Poland,POL,1976 Winter,1976,Winter,Innsbruck,Cross Country Skiing,Cross Country Skiing Men's 4 x 10 kilometres Relay,NA,[Table]
39491,Dimitar Genov,M,32,172,68,Bulgaria,BUL,1980 Summer,1980,Summer,Moskva,Equestrianism,"Equestrianism Mixed Jumping, Individual",NA,[Table]
39491,Dimitar Genov,M,32,172,68,Bulgaria,BUL,1980 Summer,1980,Summer,Moskva,Equestrianism,"Equestrianism Mixed Jumping, Team",NA,[Table]
39508,Giuseppe Gentile,M,25,190,83,Italy,ITA,1968 Summer,1968,Summer,Mexico City,Athletics,Athletics Men's Triple Jump,Bronze,[Table]
39508,Giuseppe Gentile,M,28,190,83,Italy,ITA,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's Triple Jump,NA,[Table]
39554,"John Phelps ""Jack"" George",M,26,NA,NA,Great Britain,GBR,1908 Summer,1908,Summer,London,Athletics,Athletics Men's 100 metres,NA,[Table]
39554,"John Phelps ""Jack"" George",M,26,NA,NA,Great Britain,GBR,1908 Summer,1908,Summer,London,Athletics,Athletics Men's 200 metres,NA,[Table]
39617,Stefan Georgiev,M,20,NA,NA,Bulgaria,BUL,1976 Summer,1976,Summer,Montreal,Swimming,Swimming Men's 100 metres Freestyle,NA,[Table]
39617,Stefan Georgiev,M,20,NA,NA,Bulgaria,BUL,1976 Summer,1976,Summer,Montreal,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,NA,[Table]
39628,Radoslava Georgieva,F,20,158,42,Bulgaria,BUL,1996 Summer,1996,Summer,Atlanta,Diving,Diving Women's Platform,NA,[Table]
39775,Monika Germann,F,29,161,51,Switzerland,SUI,1984 Winter,1984,Winter,Sarajevo,Cross Country Skiing,Cross Country Skiing Women's 5 kilometres,NA,[Table]
39775,Monika Germann,F,29,161,51,Switzerland,SUI,1984 Winter,1984,Winter,Sarajevo,Cross Country Skiing,Cross Country Skiing Women's 10 kilometres,NA,[Table]
39775,Monika Germann,F,29,161,51,Switzerland,SUI,1984 Winter,1984,Winter,Sarajevo,Cross Country Skiing,Cross Country Skiing Women's 20 kilometres,NA,[Table]
39775,Monika Germann,F,29,161,51,Switzerland,SUI,1984 Winter,1984,Winter,Sarajevo,Cross Country Skiing,Cross Country Skiing Women's 4 x 5 kilometres Relay,NA,[Table]
40146,Josephine Margaret Gibbs (-Daly),F,21,NA,NA,Great Britain,GBR,1960 Winter,1960,Winter,Squaw Valley,Alpine Skiing,Alpine Skiing Women's Downhill,NA,[Table]
40146,Josephine Margaret Gibbs (-Daly),F,21,NA,NA,Great Britain,GBR,1960 Winter,1960,Winter,Squaw Valley,Alpine Skiing,Alpine Skiing Women's Giant Slalom,NA,[Table]
40146,Josephine Margaret Gibbs (-Daly),F,21,NA,NA,Great Britain,GBR,1960 Winter,1960,Winter,Squaw Valley,Alpine Skiing,Alpine Skiing Women's Slalom,NA,[Table]
40148,Marie-Jose Gibeau-Ouimet,F,23,165,67,Canada,CAN,1996 Summer,1996,Summer,Atlanta,Canoeing,"Canoeing Women's Kayak Doubles, 500 metres",NA,[Table]
40148,Marie-Jose Gibeau-Ouimet,F,23,165,67,Canada,CAN,1996 Summer,1996,Summer,Atlanta,Canoeing,"Canoeing Women's Kayak Fours, 500 metres",NA,[Table]
40148,Marie-Jose Gibeau-Ouimet,F,27,165,67,Canada,CAN,2000 Summer,2000,Summer,Sydney,Canoeing,"Canoeing Women's Kayak Fours, 500 metres",NA,[Table]
40233,lvaro Gijn de la Granja,M,21,172,65,Spain,ESP,1998 Winter,1998,Winter,Nagano,Cross Country Skiing,Cross Country Skiing Men's 10 kilometres,NA,[Table]
40233,lvaro Gijn de la Granja,M,21,172,65,Spain,ESP,1998 Winter,1998,Winter,Nagano,Cross Country Skiing,Cross Country Skiing Men's 50 kilometres,NA,[Table]
40233,lvaro Gijn de la Granja,M,21,172,65,Spain,ESP,1998 Winter,1998,Winter,Nagano,Cross Country Skiing,Cross Country Skiing Men's 10/15 kilometres Pursuit,NA,[Table]
40233,lvaro Gijn de la Granja,M,21,172,65,Spain,ESP,1998 Winter,1998,Winter,Nagano,Cross Country Skiing,Cross Country Skiing Men's 4 x 10 kilometres Relay,NA,[Table]
40475,Rossella Giordano,F,23,170,51,Italy,ITA,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Women's 10 kilometres Walk,NA,[Table]
40475,Rossella Giordano,F,31,170,51,Italy,ITA,2004 Summer,2004,Summer,Athina,Athletics,Athletics Women's 20 kilometres Walk,NA,[Table]
40509,Emilio Giovanoli,M,NA,NA,NA,Italy,ITA,1908 Summer,1908,Summer,London,Athletics,"Athletics Men's 3 mile, Team",NA,[Table]
40614,Jean-Pierre Giudicelli,M,25,178,67,France,FRA,1968 Summer,1968,Summer,Mexico City,Modern Pentathlon,Modern Pentathlon Men's Individual,NA,[Table]
40614,Jean-Pierre Giudicelli,M,25,178,67,France,FRA,1968 Summer,1968,Summer,Mexico City,Modern Pentathlon,Modern Pentathlon Men's Team,Bronze,[Table]
40614,Jean-Pierre Giudicelli,M,29,178,67,France,FRA,1972 Summer,1972,Summer,Munich,Modern Pentathlon,Modern Pentathlon Men's Individual,NA,[Table]
40614,Jean-Pierre Giudicelli,M,29,178,67,France,FRA,1972 Summer,1972,Summer,Munich,Modern Pentathlon,Modern Pentathlon Men's Team,NA,[Table]
41152,Ignacio (Isaac-) Goldstein Dulitzky,M,24,NA,NA,Chile,CHI,1948 Summer,1948,Summer,London,Fencing,"Fencing Men's epee, Individual",NA,[Table]
41152,Ignacio (Isaac-) Goldstein Dulitzky,M,24,NA,NA,Chile,CHI,1948 Summer,1948,Summer,London,Fencing,"Fencing Men's Sabre, Individual",NA,[Table]
41175,Joseph Webster Golinkin,M,35,NA,NA,United States,USA,1932 Summer,1932,Summer,Los Angeles,Art Competitions,"Art Competitions Mixed Painting, Graphic Arts",Gold,[Table]
41175,Joseph Webster Golinkin,M,35,NA,NA,United States,USA,1932 Summer,1932,Summer,Los Angeles,Art Competitions,"Art Competitions Mixed Painting, Unknown Event",NA,[Table]
41175,Joseph Webster Golinkin,M,35,NA,NA,United States,USA,1932 Summer,1932,Summer,Los Angeles,Art Competitions,"Art Competitions Mixed Painting, Unknown Event",NA,[Table]
41175,Joseph Webster Golinkin,M,35,NA,NA,United States,USA,1932 Summer,1932,Summer,Los Angeles,Art Competitions,"Art Competitions Mixed Painting, Unknown Event",NA,[Table]
41175,Joseph Webster Golinkin,M,35,NA,NA,United States,USA,1932 Summer,1932,Summer,Los Angeles,Art Competitions,"Art Competitions Mixed Painting, Unknown Event",NA,[Table]
41175,Joseph Webster Golinkin,M,35,NA,NA,United States,USA,1932 Summer,1932,Summer,Los Angeles,Art Competitions,"Art Competitions Mixed Painting, Unknown Event",NA,[Table]
41175,Joseph Webster Golinkin,M,35,NA,NA,United States,USA,1932 Summer,1932,Summer,Los Angeles,Art Competitions,"Art Competitions Mixed Painting, Unknown Event",NA,[Table]
41175,Joseph Webster Golinkin,M,35,NA,NA,United States,USA,1932 Summer,1932,Summer,Los Angeles,Art Competitions,"Art Competitions Mixed Painting, Unknown Event",NA,[Table]
